# EuRoC Launch (Up to date)
# 4087 data points written for 53 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (40,7 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=10 seconds
139.05,248.54,-32.589,276.91,33.089,276.91,1010.7,0.0010461,1010.7,5.9303e-5,5.1248,0.82313,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.097627,11521175,0,23510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0313,12.604,970.02,338.94,0.0018057,0.35149
139.06,248.48,-32.089,268.31,32.589,268.31,1010.7,0.0010461,1010.7,5.9304e-5,5.1233,0.79895,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.096151,11347137,0,22805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0311,12.605,970.03,338.94,0.0018635,0.35151
139.06,248.41,-31.589,259.84,32.089,259.84,1010.7,0.0010461,1010.7,5.9304e-5,5.1218,0.77514,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.094676,11173097,0,22111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.031,12.605,970.03,338.94,0.0019242,0.35153
139.06,248.35,-31.089,251.51,31.589,251.51,1010.7,0.0010461,1010.7,5.9305e-5,5.1203,0.75169,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.093201,10999057,0,21427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0309,12.605,970.04,338.94,0.001988,0.35156
139.06,248.29,-30.589,243.3,31.089,243.3,1010.7,0.0010461,1010.7,5.9305e-5,5.1188,0.72862,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.091725,10825017,0,20754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0308,12.606,970.05,338.94,0.0020551,0.35158
139.06,248.22,-30.089,235.23,30.589,235.23,1010.6,0.0010461,1010.6,5.9306e-5,5.1173,0.70591,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.09025,10650975,0,20092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0307,12.606,970.06,338.94,0.0021256,0.3516
139.07,248.16,-29.589,227.28,30.089,227.28,1010.6,0.0010461,1010.6,5.9307e-5,5.1158,0.68357,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.088775,10476932,0,19441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0305,12.607,970.06,338.94,0.0021999,0.35162
139.07,248.09,-29.089,219.47,29.589,219.47,1010.6,0.0010461,1010.6,5.9307e-5,5.1143,0.6616,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.0873,10302889,0,18800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0304,12.607,970.07,338.94,0.0022782,0.35164
139.07,248.02,-28.589,211.79,29.089,211.79,1010.6,0.0010461,1010.6,5.9308e-5,5.1128,0.63999,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.085824,10128845,0,18170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0303,12.607,970.08,338.94,0.0023608,0.35165
139.07,247.95,-28.089,204.24,28.589,204.24,1010.6,0.0010461,1010.6,5.9309e-5,5.1113,0.61876,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.084349,9954800,0,17551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0301,12.608,970.09,338.94,0.0024481,0.35167
139.08,247.88,-27.589,196.82,28.089,196.82,1010.6,0.0010461,1010.6,5.931e-5,5.1097,0.59789,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.082874,9780754,0,16943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.03,12.608,970.1,338.94,0.0025404,0.35169
139.08,247.81,-27.089,189.53,27.589,189.53,1010.6,0.0010461,1010.6,5.931e-5,5.1082,0.57739,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.081399,9606707,0,16345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0298,12.609,970.1,338.94,0.0026381,0.35171
139.08,247.74,-26.589,182.37,27.089,182.37,1010.6,0.0010461,1010.6,5.9311e-5,5.1067,0.55726,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.079923,9432659,0,15758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0297,12.609,970.11,338.94,0.0027416,0.35173
139.08,247.66,-26.089,175.34,26.589,175.35,1010.5,0.0010461,1010.5,5.9312e-5,5.1052,0.5375,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.078448,9258611,0,15182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0295,12.61,970.12,338.94,0.0028515,0.35175
139.09,247.59,-25.589,168.45,26.089,168.45,1010.5,0.0010461,1010.5,5.9313e-5,5.1036,0.51811,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.076973,9084561,0,14616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0293,12.61,970.13,338.94,0.0029683,0.35177
139.09,247.51,-25.089,161.68,25.589,161.68,1010.5,0.0010461,1010.5,5.9314e-5,5.1021,0.49909,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.075498,8910510,0,14062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0291,12.611,970.14,338.94,0.0030925,0.35179
139.09,247.43,-24.589,155.05,25.089,155.05,1010.5,0.0010461,1010.5,5.9315e-5,5.1005,0.48043,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.074022,8736459,0,13518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.029,12.611,970.15,338.94,0.0032248,0.35181
139.1,247.35,-24.089,148.54,24.589,148.55,1010.5,0.0010461,1010.5,5.9316e-5,5.099,0.46214,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.072547,8562406,0,12984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0288,12.612,970.16,338.94,0.003366,0.35182
139.1,247.26,-23.589,142.17,24.089,142.17,1010.5,0.0010461,1010.5,5.9317e-5,5.0974,0.44423,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.071072,8388353,0,12462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0286,12.612,970.17,338.94,0.0035169,0.35184
139.1,247.18,-23.089,135.93,23.589,135.93,1010.4,0.0010461,1010.4,5.9318e-5,5.0958,0.42474,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.069597,8214298,0,11950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0287,12.613,970.18,338.94,0.0036784,0.35186
139.11,247.09,-22.589,129.82,23.089,129.82,1010.4,0.0010461,1010.4,5.9319e-5,5.0943,0.3917,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.068121,8040240,0,11449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0311,12.613,970.19,338.94,0.0038515,0.35188
139.11,247,-22.089,123.84,22.589,123.84,1010.4,0.0010461,1010.4,5.932e-5,5.0929,0.35934,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.066646,7866181,0,10958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0336,12.614,970.2,338.94,0.0040375,0.3519
139.12,246.9,-21.589,117.99,22.089,117.99,1010.4,0.0010461,1010.4,5.9322e-5,5.0915,0.32767,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.065171,7692120,0,10479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0362,12.615,970.21,338.94,0.0042377,0.35192
139.12,246.81,-21.089,112.27,21.589,112.27,1010.4,0.0010461,1010.4,5.9323e-5,5.0902,0.29668,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.063696,7518059,0,10010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.039,12.615,970.22,338.94,0.0044535,0.35194
139.13,246.71,-20.589,106.68,21.089,106.68,1010.3,0.0010461,1010.3,5.9324e-5,5.0889,0.26638,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.06222,7343996,0,9551.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.042,12.616,970.23,338.94,0.0046868,0.35197
139.13,246.61,-20.089,101.23,20.589,101.23,1010.3,0.0010461,1010.3,5.9326e-5,5.0878,0.23675,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.060745,7169933,0,9104.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.045,12.616,970.24,338.94,0.0049394,0.35199
139.14,246.51,-19.589,95.9,20.089,95.9,1010.3,0.0010461,1010.3,5.9327e-5,5.0867,0.2078,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.05927,6995868,0,8667.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0483,12.617,970.25,338.94,0.0052138,0.35201
139.14,246.4,-19.089,90.705,19.589,90.705,1010.2,0.0010461,1010.2,5.9329e-5,5.0857,0.17952,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.057795,6821802,0,8241.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0517,12.618,970.26,338.95,0.0055124,0.35203
139.15,246.29,-18.589,85.64,19.089,85.641,1010.2,0.0010461,1010.2,5.9331e-5,5.0848,0.15191,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.056319,6647735,0,7826.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0553,12.618,970.28,338.95,0.0058384,0.35205
139.15,246.18,-18.089,80.707,18.589,80.707,1010.2,0.0010461,1010.2,5.9333e-5,5.084,0.12496,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.054844,6473667,0,7421.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0591,12.619,970.29,338.95,0.0061952,0.35208
139.16,246.06,-17.589,75.905,18.089,75.905,1010.2,0.0010461,1010.2,5.9335e-5,5.0836,0.063176,39.3,8.0118,9.7999,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.053369,6299595,0,7027.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0707,12.62,970.3,338.95,0.0065872,0.35211
139.17,245.94,-17.089,71.233,17.589,71.233,1010.1,0.0010461,1010.1,5.9337e-5,5.0838,0.034157,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.051894,6125526,0,6644.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.091,12.621,970.32,338.95,0.0070192,0.35213
139.17,245.81,-16.589,66.693,17.089,66.693,1010.1,0.0010461,1010.1,5.9339e-5,5.0848,0.12909,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.050418,5951464,0,6272.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1127,12.621,970.33,338.95,0.0074971,0.35214
139.18,245.68,-16.089,62.283,16.589,62.284,1010,0.0010461,1010,5.9341e-5,5.0866,0.22166,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.048943,5777412,0,5910.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1358,12.622,970.35,338.95,0.0080278,0.35216
139.19,245.54,-15.589,58.005,16.089,58.006,1010,0.0010461,1010,5.9344e-5,5.0893,0.31191,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.047468,5603373,0,5560.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1606,12.623,970.36,338.95,0.0086198,0.35218
139.2,245.4,-15.089,53.857,15.589,53.859,1009.9,0.0010461,1009.9,5.9347e-5,5.093,0.39989,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.045994,5429349,0,5220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1872,12.624,970.38,338.95,0.0092835,0.3522
139.21,245.25,-14.589,49.841,15.09,49.844,1009.9,0.0010461,1009.9,5.935e-5,5.0978,0.48315,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.044519,5255344,0,4890.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2152,12.625,970.39,338.95,0.010031,0.35222
139.22,245.1,-14.089,45.954,14.59,45.956,1009.8,0.0010461,1009.8,5.9353e-5,5.1018,0.35904,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.043043,5081209,0,4572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1918,12.626,970.41,338.95,0.01088,0.35224
139.23,244.93,-13.589,42.199,14.089,42.199,1009.8,0.0010461,1009.8,5.9356e-5,5.1046,0.2385,39.3,8.0118,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.041568,4907083,0,4263.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1664,12.627,970.43,338.95,0.011849,0.35226
139.25,244.76,-13.089,38.574,13.589,38.574,1009.7,0.0010461,1009.7,5.936e-5,5.1062,0.12143,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.040092,4732970,0,3966.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1387,12.628,970.45,338.95,0.012962,0.35228
139.26,244.58,-12.589,35.08,13.089,35.08,1009.6,0.0010461,1009.6,5.9365e-5,5.1063,0.0077254,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.038617,4558875,0,3680.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1084,12.629,970.47,338.95,0.014253,0.3523
139.28,244.38,-12.089,31.718,12.589,31.718,1009.6,0.0010461,1009.6,5.9369e-5,5.1062,0.0010864,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.037142,4384793,0,3404.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1059,12.63,970.49,338.95,0.015764,0.35232
139.29,244.18,-11.589,28.486,12.089,28.486,1009.5,0.0010461,1009.5,5.9375e-5,5.1069,0.034872,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.035666,4210712,0,3139.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1173,12.632,970.51,338.95,0.017552,0.35234
139.31,243.95,-11.089,25.386,11.589,25.386,1009.4,0.0010461,1009.4,5.9381e-5,5.1082,0.06985,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.034191,4036634,0,2885.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1299,12.633,970.54,338.95,0.019696,0.35235
139.34,243.71,-10.589,22.416,11.089,22.416,1009.3,0.0010461,1009.3,5.9387e-5,5.1094,0.053231,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.032716,3862547,0,2641.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1266,12.634,970.56,338.96,0.022306,0.35237
139.36,243.45,-10.089,19.577,10.589,19.577,1009.1,0.0010461,1009.1,5.9395e-5,5.1097,0.0095607,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.031241,3688457,0,2408.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1129,12.636,970.59,338.96,0.025541,0.35239
139.39,243.15,-9.5892,16.869,10.089,16.869,1009,0.0010461,1009,5.9404e-5,5.1108,0.036799,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.029766,3514374,0,2186.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1236,12.638,970.62,338.96,0.029641,0.35241
139.43,242.83,-9.0893,14.292,9.5895,14.293,1008.8,0.0010461,1008.8,5.9414e-5,5.1166,0.16602,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.028291,3340364,0,1975.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1768,12.639,970.66,338.96,0.034982,0.35243
139.47,242.45,-8.5893,11.846,9.0895,11.847,1008.6,0.0010461,1008.6,5.9427e-5,5.1225,0.14043,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.026816,3166277,0,1775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1755,12.642,970.7,338.96,0.042205,0.35245
139.52,242.02,-8.0894,9.531,8.5895,9.5321,1008.3,0.0010461,1008.3,5.9443e-5,5.1299,0.14188,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.025341,2992220,0,1585.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1855,12.644,970.74,338.96,0.052454,0.35247
139.59,241.48,-7.5896,7.3479,8.09,7.3512,1008,0.0010461,1008,5.9464e-5,5.1449,0.22,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.023867,2818311,0,1406.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2337,12.647,970.79,338.96,0.068016,0.35249
139.68,240.79,-7.0905,5.2973,7.5912,5.3066,1007.5,0.0010461,1007.5,5.9492e-5,5.1745,0.31418,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.022395,2644658,0,1238.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3028,12.65,970.85,338.97,0.094222,0.35251
139.83,239.79,-6.5931,3.3795,7.093,3.3975,1006.7,0.0010461,1006.7,5.9537e-5,5.2259,0.34915,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.020925,2471203,0,1081.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3623,12.655,970.94,338.97,0.14717,0.35252
140.14,237.79,-6.0931,1.5926,6.5931,1.5926,1005.1,0.0010461,1005.1,5.9635e-5,5.2266,0.002163,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.01945,2297243,0,934.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2271,12.661,971.05,338.97,0.31396,0.35254
140.64,234.74,-6.1265,-0.066735,6.0939,0.16782,1002.4,0.0010461,1002.4,5.9791e-5,5.3036,0.15399,39.3,8.0117,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.017977,2123631,0,798.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.323,12.674,971.29,338.98,0.5,0.35256
141.14,231.68,-6.1047,0.043572,6.1275,0.18842,999.81,0.0010461,999.81,5.9948e-5,5.2119,0.18331,39.3,8.0116,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.018076,2135886,0,807.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1895,12.694,971.65,338.99,0.5,0.35258
141.64,228.63,-6.117,-0.024568,6.105,0.10381,997.19,0.0010461,997.19,6.0106e-5,5.2623,0.10086,39.3,8.0116,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.018009,2128555,0,801.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2749,12.714,972,339,0.5,0.35261
142.14,225.57,-6.1075,0.018891,6.118,0.18236,994.58,0.0010461,994.58,6.0264e-5,5.1716,0.18138,39.3,8.0116,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.018046,2133609,0,805.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1493,12.734,972.36,339.02,0.5,0.35264
142.64,222.52,-6.1123,-0.0096195,6.1079,0.10343,992.01,0.0010461,992.01,6.042e-5,5.1201,0.10298,39.3,8.0115,9.8,NaN,NaN,NaN,NaN,82000,0,NaN,NaN,NaN,NaN,NaN,0.018016,2130588,0,802.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1074,12.754,972.72,339.03,0.5,0.35267
