time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1659103349208169000,7.8821689453125,-0.38010671734809875,-0.0022153963800519705,0.01180498767644167,0.924864649772644,0.004877794999629259,-0.023522375151515007,0.7799400091171265
1659103349217840000,7.891840087890625,-0.3800843358039856,-0.002223531249910593,0.011803913861513138,0.9248738288879395,0.004861357621848583,-0.023526690900325775,0.7798913717269897
1659103349227511000,7.901510986328125,-0.38008156418800354,-0.002222043927758932,0.011809885501861572,0.9248749017715454,0.004868581425398588,-0.023536622524261475,0.7798855900764465
1659103349237182200,7.91118212890625,-0.38008829951286316,-0.0022205656860023737,0.011807825416326523,0.9248721599578857,0.00486992159858346,-0.023531651124358177,0.7799001336097717
1659103349246853400,7.920853271484375,-0.3800773024559021,-0.0022242318373173475,0.011808124370872974,0.9248766899108887,0.0048630861565470695,-0.023535050451755524,0.7798763513565063
1659103349256524300,7.930524169921875,-0.38008973002433777,-0.0022195708006620407,0.01180905383080244,0.924871563911438,0.004872732795774937,-0.023533159866929054,0.7799032926559448
1659103349266195500,7.940195556640625,-0.3800777792930603,-0.0022273357026278973,0.011800133623182774,0.9248765707015991,0.004851277451962233,-0.023522626608610153,0.7798771262168884
1659103349275866400,7.949866455078125,-0.38008010387420654,-0.0022235906217247248,0.011807332746684551,0.9248755574226379,0.0048637413419783115,-0.023533083498477936,0.7798823714256287
1659103349285537500,7.95953759765625,-0.38010695576667786,-0.0022150366567075253,0.011805674992501736,0.9248645305633545,0.004878989886492491,-0.023523371666669846,0.7799406051635742
1659103349295208400,7.96920849609375,-0.38011038303375244,-0.0022122866939753294,0.01180951576679945,0.9248631000518799,0.00488708633929491,-0.023528367280960083,0.7799481153488159
1659103349304879600,7.978879638671875,-0.3801378905773163,-0.0022050628904253244,0.011804047040641308,0.9248518943786621,0.004896990954875946,-0.02351261116564274,0.7800076007843018
1659103349314550800,7.98855078125,-0.3801756501197815,-0.002192401560023427,0.01180326659232378,0.9248363971710205,0.00492078298702836,-0.023501338437199593,0.7800895571708679
1659103349324221700,7.9982216796875,-0.3801536560058594,-0.002195711713284254,0.011813640594482422,0.924845278263092,0.004921991378068924,-0.02352316491305828,0.7800420522689819
1659103349333892900,8.007892822265624,-0.3801687955856323,-0.002197260269895196,0.011797179467976093,0.9248392581939697,0.004906987305730581,-0.0234938096255064,0.780074417591095
1659103349343563800,8.017563720703125,-0.38015463948249817,-0.002204321324825287,0.011791831813752651,0.9248451590538025,0.004889496136456728,-0.023489363491535187,0.7800435423851013
1659103349353235000,8.02723486328125,-0.3801787793636322,-0.0021995671559125185,0.011783179827034473,0.9248353242874146,0.004892322234809399,-0.02346961572766304,0.780095636844635
1659103349362905900,8.03690576171875,-0.3801676630973816,-0.0021982304751873016,0.011795757338404655,0.9248397350311279,0.004904082510620356,-0.02349192276597023,0.7800719141960144
1659103349372577000,8.046576904296876,-0.38016363978385925,-0.0021979822777211666,0.011799744330346584,0.9248413443565369,0.004907472524791956,-0.023499131202697754,0.7800633311271667
1659103349382248200,8.056248291015624,-0.38014063239097595,-0.0022029969841241837,0.011806793510913849,0.9248507022857666,0.004902972839772701,-0.023516109213232994,0.7800136208534241
1659103349391919000,8.065919189453124,-0.380136638879776,-0.0022059795446693897,0.011802881956100464,0.9248524308204651,0.004894376732409,-0.023511162027716637,0.7800048589706421
1659103349401590300,8.07559033203125,-0.38009706139564514,-0.0022207824513316154,0.011799955740571022,0.924868643283844,0.004863756708800793,-0.02351721189916134,0.779918909072876
1659103349411261200,8.08526123046875,-0.38011640310287476,-0.002216145396232605,0.011795059777796268,0.9248607754707336,0.004869104363024235,-0.023504527285695076,0.7799606919288635
1659103349420932400,8.094932373046875,-0.38010773062705994,-0.0022174858022481203,0.011799060739576817,0.9248642921447754,0.004869447089731693,-0.02351299300789833,0.779941976070404
1659103349430603500,8.104603515625,-0.3801073431968689,-0.002215704647824168,0.011803708039224148,0.9248644113540649,0.004876268096268177,-0.02352023683488369,0.7799413204193115
1659103349440274400,8.1142744140625,-0.3801153898239136,-0.0022143551614135504,0.011800270527601242,0.9248611330986023,0.004876354243606329,-0.023512810468673706,0.7799586653709412
1659103349449945600,8.123945556640624,-0.38008949160575867,-0.0022219589445739985,0.011803432367742062,0.9248717427253723,0.004864032380282879,-0.023524578660726547,0.7799026370048523
1659103349459616500,8.133616455078124,-0.38010406494140625,-0.0022203156258910894,0.01179522555321455,0.9248658418655396,0.004861199762672186,-0.023508068174123764,0.7799339294433594
1659103349469287700,8.14328759765625,-0.38009148836135864,-0.00222420203499496,0.01179630495607853,0.924871027469635,0.0048545110039412975,-0.02351308800280094,0.7799067497253418
1659103349478958800,8.152958740234375,-0.3801122009754181,-0.0022168282885104418,0.01179690845310688,0.9248625040054321,0.00486913975328207,-0.02350848913192749,0.7799516916275024
1659103349488629800,8.162629638671875,-0.38009852170944214,-0.002219684887677431,0.011801407672464848,0.9248680472373962,0.004866928793489933,-0.023519055917859077,0.7799221277236938
1659103349498301000,8.172301025390626,-0.38008198142051697,-0.002227074932307005,0.011797246523201466,0.9248749017715454,0.004849670454859734,-0.02351706475019455,0.7798861265182495
1659103349507971800,8.181971923828126,-0.3800705671310425,-0.0022298931144177914,0.011799953877925873,0.9248795509338379,0.004846224561333656,-0.023524275049567223,0.7798614501953125
1659103349517643000,8.19164306640625,-0.3800574839115143,-0.0022335450630635023,0.011802020482718945,0.9248848557472229,0.004840706940740347,-0.02353094331920147,0.7798331379890442
1659103349527314000,8.20131396484375,-0.3800956606864929,-0.002222007140517235,0.011798135936260223,0.9248692393302917,0.004860071465373039,-0.02351478300988674,0.7799158096313477
1659103349536985000,8.210985107421875,-0.38012269139289856,-0.0022173256147652864,0.011786890216171741,0.9248583316802979,0.004860864952206612,-0.02349027991294861,0.7799741625785828
1659103349546656300,8.22065625,-0.3801283836364746,-0.0022095595486462116,0.011801070533692837,0.9248558282852173,0.004886165726929903,-0.02351057529449463,0.7799869179725647
1659103349556327200,8.2303271484375,-0.3801135718822479,-0.002216945867985487,0.011795466765761375,0.9248619675636292,0.0048678601160645485,-0.023505903780460358,0.7799546122550964
1659103349565998300,8.239998291015626,-0.38008633255958557,-0.0022243871353566647,0.011800155974924564,0.9248730540275574,0.004856967367231846,-0.02352037839591503,0.7798956036567688
1659103349575669200,8.249669189453124,-0.38007551431655884,-0.00222541531547904,0.011806730180978775,0.924877405166626,0.004859789274632931,-0.023533379659056664,0.7798723578453064
1659103349585340400,8.25934033203125,-0.38009437918663025,-0.002221137983724475,0.011801343411207199,0.9248697757720947,0.004864086396992207,-0.02352006360888481,0.7799131274223328
1659103349595011600,8.269011474609375,-0.38007837533950806,-0.002226263051852584,0.011802272871136665,0.92487633228302,0.004854904022067785,-0.023525763303041458,0.7798784375190735
1659103349604682500,8.2786826171875,-0.38009217381477356,-0.002223940333351493,0.011796354316174984,0.9248707294464111,0.004855050705373287,-0.023512976244091988,0.7799082398414612
1659103349614353700,8.288353759765625,-0.38006868958473206,-0.0022276374511420727,0.01180701982229948,0.9248802065849304,0.004855725448578596,-0.02353563904762268,0.7798575758934021
1659103349624024600,8.298024658203126,-0.38005951046943665,-0.002227927092462778,0.011814028955996037,0.9248839020729065,0.004860287066549063,-0.023548875004053116,0.7798378467559814
1659103349633695700,8.30769580078125,-0.38005292415618896,-0.0022297704126685858,0.01181503850966692,0.9248865842819214,0.0048574768006801605,-0.023552181199193,0.7798236608505249
1659103349643366700,8.31736669921875,-0.3800605237483978,-0.0022300961427390575,0.011807880364358425,0.9248835444450378,0.004851622972637415,-0.023539144545793533,0.7798398733139038
1659103349653037800,8.327037841796875,-0.3800608217716217,-0.002229205099865794,0.011809800751507282,0.9248834252357483,0.004854739643633366,-0.023542018607258797,0.7798406481742859
1659103349662708700,8.336708740234375,-0.38011452555656433,-0.0022112370934337378,0.01180858351290226,0.9248613715171814,0.004888424649834633,-0.023525822907686234,0.7799570560455322
1659103349672380000,8.3463798828125,-0.3800851106643677,-0.0022210227325558662,0.011809385381639004,0.9248734712600708,0.00487018097192049,-0.023534901440143585,0.7798932790756226
1659103349682051000,8.356051025390625,-0.3800751864910126,-0.002222304232418537,0.011814593337476254,0.9248774647712708,0.004871519282460213,-0.023545563220977783,0.779871940612793
1659103349691722000,8.365721923828126,-0.38007310032844543,-0.002220458583906293,0.01182082761079073,0.9248782396316528,0.004879623185843229,-0.023555703461170197,0.7798675894737244
1659103349701393200,8.37539306640625,-0.38005518913269043,-0.002221198519691825,0.011834055185317993,0.9248854517936707,0.004887858405709267,-0.023580830544233322,0.7798290848731995
1659103349711064000,8.38506396484375,-0.3800624907016754,-0.0022196786012500525,0.011831636540591717,0.9248824715614319,0.004889016505330801,-0.023575162515044212,0.7798448801040649
1659103349720735200,8.3947353515625,-0.3800576627254486,-0.0022175468038767576,0.011840872466564178,0.9248843193054199,0.0048998636193573475,-0.023590654134750366,0.7798347473144531
1659103349730406400,8.404406494140625,-0.3800126314163208,-0.0022322512231767178,0.01184279378503561,0.9249027967453003,0.004872968886047602,-0.023605626076459885,0.7797370553016663
1659103349740077300,8.414077392578125,-0.38001513481140137,-0.002234549494460225,0.011835075914859772,0.9249018430709839,0.004862911067903042,-0.023593079298734665,0.7797423005104065
1659103349749748500,8.42374853515625,-0.3800216019153595,-0.0022319622803479433,0.01183596532791853,0.924899160861969,0.004868539050221443,-0.02359272539615631,0.7797563672065735
1659103349759419400,8.43341943359375,-0.38003525137901306,-0.002228635596111417,0.011832629330456257,0.9248936176300049,0.004872504621744156,-0.023583952337503433,0.7797858119010925
1659103349769090600,8.443090576171874,-0.3800255060195923,-0.0022303613368421793,0.011836606077849865,0.9248976111412048,0.004872087389230728,-0.023592673242092133,0.7797648906707764
1659103349778761700,8.45276171875,-0.3800360858440399,-0.002234596759080887,0.0118173873052001,0.9248934388160706,0.004849904682487249,-0.023560281842947006,0.7797871828079224
1659103349788432600,8.4624326171875,-0.3800446391105652,-0.0022352654486894608,0.011808604001998901,0.9248900413513184,0.004842204973101616,-0.023544495925307274,0.7798054814338684
1659103349798103800,8.472103759765625,-0.3800389766693115,-0.002240176545456052,0.01180136390030384,0.9248924851417542,0.004827466793358326,-0.02353486604988575,0.7797929644584656
1659103349807774700,8.481774658203125,-0.38005131483078003,-0.002234883839264512,0.01180393248796463,0.9248873591423035,0.004839528352022171,-0.023535529151558876,0.7798197865486145
1659103349817446000,8.49144580078125,-0.38006725907325745,-0.0022315485402941704,0.011798692867159843,0.9248809218406677,0.004842118360102177,-0.02352321892976761,0.7798542380332947
1659103349827117000,8.501116943359374,-0.3800860047340393,-0.0022228846792131662,0.011804099194705486,0.9248731732368469,0.004862737841904163,-0.02352653443813324,0.7798950672149658
1659103349836788000,8.5107880859375,-0.3800692856311798,-0.002224799245595932,0.01181344036012888,0.9248799085617065,0.004865875467658043,-0.023545358330011368,0.7798590660095215
1659103349846459100,8.520459228515625,-0.38007262349128723,-0.002218167996034026,0.01182683277875185,0.9248783588409424,0.004888416267931461,-0.023565074428915977,0.7798666954040527
1659103349856130000,8.530130126953125,-0.3800412118434906,-0.002228100784122944,0.011828947812318802,0.9248912334442139,0.004870846401900053,-0.023576704785227776,0.779798686504364
1659103349865801200,8.53980126953125,-0.38002267479896545,-0.0022301319986581802,0.011839517392218113,0.9248986840248108,0.004874654114246368,-0.023597899824380875,0.7797587513923645
1659103349875472400,8.549472412109376,-0.37998083233833313,-0.002236245898529887,0.011859704740345478,0.924915611743927,0.004877625964581966,-0.023640114814043045,0.7796686291694641
1659103349885143300,8.559143310546874,-0.3800079822540283,-0.002228224417194724,0.011856511235237122,0.9249045252799988,0.004890733398497105,-0.02362796477973461,0.7797273993492126
1659103349894814500,8.568814453125,-0.3799954354763031,-0.002234481740742922,0.011851754039525986,0.9249097108840942,0.004875216633081436,-0.023623988032341003,0.7797000408172607
1659103349904485400,8.5784853515625,-0.38002094626426697,-0.002228856785222888,0.011844085529446602,0.9248993396759033,0.004880444146692753,-0.023605389520525932,0.7797551155090332
1659103349914156500,8.588156494140625,-0.37999483942985535,-0.00223747780546546,0.011844961903989315,0.9249100685119629,0.004864492453634739,-0.0236137043684721,0.7796986103057861
1659103349923827700,8.59782763671875,-0.3799879252910614,-0.0022426529321819544,0.011838126927614212,0.9249129891395569,0.004849542863667011,-0.02360502816736698,0.7796833515167236
1659103349933498600,8.60749853515625,-0.37998858094215393,-0.002245726063847542,0.011830084957182407,0.9249128103256226,0.004837757907807827,-0.02359248325228691,0.7796846032142639
1659103349943169800,8.617169677734376,-0.3799886405467987,-0.002243341412395239,0.011835862882435322,0.924912691116333,0.00484656635671854,-0.023601358756422997,0.7796849012374878
1659103349952841000,8.626841064453124,-0.3799997568130493,-0.0022383946925401688,0.011838596314191818,0.9249081015586853,0.004858081229031086,-0.023602595552802086,0.7797091007232666
1659103349962512000,8.636511962890625,-0.37996706366539,-0.002247271127998829,0.011844353750348091,0.924921452999115,0.004845201037824154,-0.02362016774713993,0.7796382904052734
1659103349972183000,8.64618310546875,-0.3799513876438141,-0.002249764744192362,0.011851420626044273,0.9249277710914612,0.004845560062676668,-0.023635217919945717,0.7796044945716858
1659103349981854000,8.65585400390625,-0.37994009256362915,-0.002250209916383028,0.011859814636409283,0.9249323010444641,0.004850830417126417,-0.02365114539861679,0.779580295085907
1659103349991525000,8.665525146484375,-0.3799501359462738,-0.0022451460827142,0.011863753199577332,0.9249281883239746,0.004863451700657606,-0.023654533550143242,0.7796022295951843
1659103350001196000,8.675196044921876,-0.3799644112586975,-0.0022377686109393835,0.011869777925312519,0.9249222278594971,0.004882047884166241,-0.023659994825720787,0.7796333432197571
1659103350010867200,8.6848671875,-0.3799675703048706,-0.0022359017748385668,0.011871673166751862,0.924920916557312,0.0048870244063436985,-0.023662066087126732,0.779640257358551
1659103350020538000,8.6945380859375,-0.37996378540992737,-0.0022351988591253757,0.011876550503075123,0.9249224066734314,0.0048919375985860825,-0.02367057465016842,0.7796322107315063
1659103350030209300,8.704209228515625,-0.3799371123313904,-0.0022415677085518837,0.011883384548127651,0.9249332547187805,0.004884666297584772,-0.023688198998570442,0.7795745134353638
1659103350039880400,8.71388037109375,-0.37993142008781433,-0.002243949566036463,0.01188237126916647,0.9249356389045715,0.00487934285774827,-0.023688165470957756,0.77956223487854
1659103350049551400,8.72355126953125,-0.3799520432949066,-0.0022396694403141737,0.011875491589307785,0.9249272346496582,0.004882559180259705,-0.0236720759421587,0.7796066999435425
1659103350059222500,8.733222412109376,-0.3799360990524292,-0.0022466969676315784,0.011871743947267532,0.9249338507652283,0.004866298288106918,-0.02367056906223297,0.7795720100402832
1659103350068893400,8.7428935546875,-0.3799225687980652,-0.0022509952541440725,0.011872605420649052,0.9249393343925476,0.004858654458075762,-0.023675497621297836,0.7795426845550537
1659103350078564600,8.752564697265624,-0.37990516424179077,-0.002258358523249626,0.011869228444993496,0.9249465465545654,0.004842016380280256,-0.023674938827753067,0.7795048356056213
1659103350088235800,8.76223583984375,-0.3799000382423401,-0.0022617995273321867,0.011865125969052315,0.9249486923217773,0.0048323990777134895,-0.02366999164223671,0.7794935703277588
1659103350097906700,8.77190673828125,-0.3799140453338623,-0.0022574097383767366,0.011864096857607365,0.9249429702758789,0.004840098321437836,-0.023664677515625954,0.7795239686965942
1659103350107577900,8.781577880859375,-0.3799288868904114,-0.0022523014340549707,0.011864117346704006,0.9249368906021118,0.004849944729357958,-0.023660754784941673,0.7795560956001282
1659103350117248800,8.791248779296875,-0.3798993229866028,-0.0022567505948245525,0.011878068558871746,0.9249488115310669,0.004851562902331352,-0.023690104484558105,0.7794924378395081
1659103350126920000,8.800919921875,-0.3799443244934082,-0.0022410766687244177,0.011878552846610546,0.9249303936958313,0.004882085602730513,-0.023678850382566452,0.7795900702476501
1659103350136591000,8.810591064453124,-0.37994804978370667,-0.002237957203760743,0.011883024126291275,0.9249287843704224,0.004891352728009224,-0.023684732615947723,0.7795982956886292
1659103350146262000,8.820261962890624,-0.3799477815628052,-0.002236702712252736,0.011886324733495712,0.9249288439750671,0.004896177910268307,-0.023689886555075645,0.779597818851471
1659103350155933200,8.82993310546875,-0.37995654344558716,-0.002235868014395237,0.01188099104911089,0.9249253273010254,0.004893890116363764,-0.02367933839559555,0.7796165943145752
1659103350165604400,8.839604248046875,-0.3799404203891754,-0.002239922760054469,0.011884626932442188,0.9249318838119507,0.004888738971203566,-0.023689229041337967,0.7795817255973816
1659103350175275300,8.849275146484375,-0.37994682788848877,-0.002235852647572756,0.011889197863638401,0.9249292016029358,0.004899909719824791,-0.023694559931755066,0.7795957922935486
1659103350184946400,8.858946533203126,-0.3799647092819214,-0.002229684265330434,0.011889230459928513,0.9249218702316284,0.004911806900054216,-0.023689836263656616,0.7796345353126526
1659103350194617300,8.868617431640626,-0.3799879252910614,-0.002226519165560603,0.011877492070198059,0.9249125123023987,0.004909330978989601,-0.023665592074394226,0.7796846032142639
1659103350204288500,8.87828857421875,-0.3799634277820587,-0.0022317045368254185,0.011885383166372776,0.9249224662780762,0.004905110225081444,-0.023684263229370117,0.7796317338943481
1659103350213959700,8.887959716796875,-0.37994635105133057,-0.002235425403341651,0.011890625581145287,0.9249293804168701,0.004901774227619171,-0.023696880787611008,0.7795947790145874
1659103350223630600,8.897630615234375,-0.3799486756324768,-0.0022335282992571592,0.011893309652805328,0.9249284267425537,0.004907384980469942,-0.02370039001107216,0.7795999050140381
1659103350233301800,8.9073017578125,-0.3799454867839813,-0.0022327315527945757,0.011897923424839973,0.924929678440094,0.004912286065518856,-0.023708337917923927,0.7795931696891785
1659103350242973000,8.916972900390626,-0.3799486458301544,-0.002231476828455925,0.011898325756192207,0.9249283671379089,0.004914994351565838,-0.02370811067521572,0.7796000242233276
1659103350252643800,8.926643798828126,-0.3799532651901245,-0.0022297243122011423,0.011898738332092762,0.9249264597892761,0.004918668884783983,-0.023707516491413116,0.7796100974082947
1659103350262315000,8.93631494140625,-0.3799494504928589,-0.002231320831924677,0.01189804170280695,0.9249280095100403,0.004915087018162012,-0.02370746247470379,0.7796017527580261
1659103350271986000,8.94598583984375,-0.37995490431785583,-0.0022291834466159344,0.011898675002157688,0.9249258041381836,0.004919664468616247,-0.023706981912255287,0.7796136140823364
1659103350281657000,8.955656982421875,-0.3799683749675751,-0.0022260616533458233,0.011895004659891129,0.9249203205108643,0.0049229939468204975,-0.0236977469176054,0.7796427607536316
1659103350291328300,8.965328369140625,-0.3799349069595337,-0.0022336733527481556,0.011904492042958736,0.924933910369873,0.004915266763418913,-0.02372126281261444,0.7795704007148743
1659103350300999200,8.974999267578125,-0.3799542188644409,-0.0022249463945627213,0.01190958172082901,0.9249259233474731,0.0049357786774635315,-0.023723943158984184,0.7796124219894409
1659103350310670300,8.98467041015625,-0.3799442946910858,-0.0022273226641118526,0.01191211212426424,0.9249299764633179,0.004933051764965057,-0.023730482906103134,0.7795909643173218
1659103350320341200,8.99434130859375,-0.379947304725647,-0.0022273724898695946,0.011909480206668377,0.9249287843704224,0.004931035917252302,-0.023725636303424835,0.7795974612236023
1659103350330012400,9.004012451171874,-0.379959374666214,-0.0022228362504392862,0.01191041525453329,0.924923837184906,0.004940449725836515,-0.02372385561466217,0.7796236872673035
1659103350339683300,9.013683349609375,-0.3799634575843811,-0.002224972005933523,0.011901786550879478,0.9249222278594971,0.004930041264742613,-0.02370949275791645,0.7796322107315063
1659103350349354500,9.0233544921875,-0.3799498379230499,-0.002230747602880001,0.011899111792445183,0.9249278903007507,0.004916971083730459,-0.0237090066075325,0.7796026468276978
1659103350359025700,9.033025634765625,-0.3799722194671631,-0.002227231627330184,0.011888924054801464,0.9249188303947449,0.00491630332544446,-0.023687366396188736,0.779650866985321
1659103350368696600,9.042696533203125,-0.3799724280834198,-0.0022259459365159273,0.011891867965459824,0.9249187111854553,0.0049209268763661385,-0.02369183488190174,0.7796514630317688
1659103350378367700,9.05236767578125,-0.3799703121185303,-0.0022301177959889174,0.011883487924933434,0.9249196648597717,0.004906781017780304,-0.023679513484239578,0.7796465754508972
1659103350388038700,9.06203857421875,-0.3799361288547516,-0.002238929970189929,0.011890660971403122,0.9249336123466492,0.004895054269582033,-0.02369966357946396,0.7795726656913757
1659103350397709800,9.071709716796875,-0.379951536655426,-0.0022338354028761387,0.011890160851180553,0.924927294254303,0.00490449508652091,-0.023694783449172974,0.7796061038970947
1659103350407381000,9.081381103515625,-0.37993690371513367,-0.002234429121017456,0.01190099585801363,0.924933135509491,0.004911260679364204,-0.02371535822749138,0.7795746326446533
1659103350417052000,9.091052001953125,-0.3799343407154083,-0.002234690124168992,0.011902488768100739,0.9249341487884521,0.0049118478782474995,-0.02371833100914955,0.779569149017334
1659103350426723000,9.10072314453125,-0.3799370527267456,-0.002232246333733201,0.011906193569302559,0.9249330163002014,0.004919255618005991,-0.023723313584923744,0.7795751094818115
1659103350436394200,9.110394287109376,-0.37994420528411865,-0.002229290548712015,0.011907382868230343,0.9249300956726074,0.004925812594592571,-0.023723231628537178,0.7795906662940979
1659103350446065200,9.120065185546874,-0.37997350096702576,-0.0022147607523947954,0.011918250471353531,0.9249179363250732,0.004961712285876274,-0.02373213693499565,0.7796545028686523
1659103350455736300,9.129736328125,-0.3800030052661896,-0.0022048151586204767,0.01191775780171156,0.9249058365821838,0.004980496596544981,-0.023723505437374115,0.7797184586524963
1659103350465407500,9.139407470703125,-0.38003265857696533,-0.002198193222284317,0.011909053660929203,0.9248937964439392,0.004986888729035854,-0.023702207952737808,0.7797825932502747
1659103350475078400,9.149078369140625,-0.38003626465797424,-0.0021945005282759666,0.01191502995789051,0.924892246723175,0.004998359829187393,-0.02371043898165226,0.7797905802726746
1659103350484749600,9.15874951171875,-0.38005366921424866,-0.0021897205151617527,0.011912088841199875,0.9248851537704468,0.005005412735044956,-0.023701269179582596,0.7798282504081726
1659103350494420500,9.16842041015625,-0.380064994096756,-0.002186879748478532,0.011909517459571362,0.9248805046081543,0.005009003449231386,-0.023694289848208427,0.7798526883125305
1659103350504091600,9.178091552734376,-0.38004299998283386,-0.0021909514907747507,0.011918029747903347,0.9248894453048706,0.005007380619645119,-0.023713253438472748,0.7798053026199341
1659103350513762800,9.1877626953125,-0.38004282116889954,-0.0021923130843788385,0.011914866045117378,0.9248895645141602,0.005002450197935104,-0.023708436638116837,0.7798048853874207
1659103350523433700,9.197433837890625,-0.3800208866596222,-0.002198078902438283,0.011919206939637661,0.9248985052108765,0.004994520917534828,-0.02372097037732601,0.7797573804855347
1659103350533105000,9.20710498046875,-0.3800666034221649,-0.002184764016419649,0.01191331259906292,0.924879789352417,0.005015846341848373,-0.023699695244431496,0.779856264591217
1659103350542776000,9.216776123046875,-0.38002610206604004,-0.002194923348724842,0.011922507546842098,0.9248962998390198,0.005003004800528288,-0.023724647238850594,0.7797688245773315
1659103350552447000,9.226447021484375,-0.38001835346221924,-0.002196530345827341,0.011925087310373783,0.9248994588851929,0.005001793149858713,-0.0237306859344244,0.7797520160675049
1659103350562118100,9.2361181640625,-0.38002440333366394,-0.0021988230291754007,0.011914429254829884,0.9248971343040466,0.004989600740373135,-0.023712677881121635,0.7797648906707764
1659103350571789000,9.2457890625,-0.38002240657806396,-0.0021972532849758863,0.011919936165213585,0.9248978495597839,0.004996642470359802,-0.023721681907773018,0.7797607183456421
1659103350581460200,9.255460205078125,-0.38001468777656555,-0.0022031778935343027,0.011911951936781406,0.9249011278152466,0.004979410208761692,-0.02371145784854889,0.7797436714172363
1659103350591131100,9.265131103515625,-0.3799895644187927,-0.002210100181400776,0.0119161456823349,0.924911379814148,0.004969147499650717,-0.023724613711237907,0.7796893119812012
1659103350600802300,9.27480224609375,-0.38000643253326416,-0.002204485470429063,0.011915692128241062,0.924904465675354,0.004979623481631279,-0.023719415068626404,0.7797259092330933
1659103350610473500,9.284473388671875,-0.38002118468284607,-0.0022021844051778316,0.011908936314284801,0.9248985052108765,0.004979121498763561,-0.02370508946478367,0.7797576785087585
1659103350620144400,9.294144287109376,-0.380050390958786,-0.0021970027592033148,0.011897066608071327,0.9248866438865662,0.004980429541319609,-0.023679032921791077,0.7798206210136414
1659103350629815600,9.303815673828124,-0.38002750277519226,-0.002201288240030408,0.011905813589692116,0.9248959422111511,0.004978565964847803,-0.02369859628379345,0.7797713279724121
1659103350639486500,9.313486572265624,-0.3800121545791626,-0.0022045511286705732,0.011910736560821533,0.9249022006988525,0.004975879564881325,-0.02371026761829853,0.779738187789917
1659103350649157600,9.32315771484375,-0.3799925744533539,-0.0022132103331387043,0.011906036175787449,0.9249102473258972,0.004955781623721123,-0.02370825782418251,0.7796955108642578
1659103350658828800,9.332828857421875,-0.37993165850639343,-0.002224614843726158,0.011929318308830261,0.924934983253479,0.004950820468366146,-0.023760326206684113,0.7795641422271729
1659103350668499700,9.342499755859375,-0.37989017367362976,-0.002235598163679242,0.011937343515455723,0.9249518513679504,0.004935534205287695,-0.023783741518855095,0.7794744372367859
1659103350678171000,9.3521708984375,-0.37990957498550415,-0.002234857529401779,0.011922869831323624,0.9249441027641296,0.004926398862153292,-0.023756299167871475,0.7795160412788391
1659103350687842000,9.361842041015626,-0.37991461157798767,-0.002236267551779747,0.011915212497115135,0.924942135810852,0.004918096587061882,-0.023743176832795143,0.7795267105102539
1659103350697513000,9.371512939453124,-0.37993013858795166,-0.002229740610346198,0.011918107978999615,0.9249356985092163,0.004932774230837822,-0.023743489757180214,0.7795604467391968
1659103350707184000,9.38118408203125,-0.37993383407592773,-0.002229315461590886,0.011916033923625946,0.9249342083930969,0.004932078067213297,-0.02373930811882019,0.7795684337615967
1659103350716855300,9.390855224609375,-0.37992995977401733,-0.002232657978311181,0.011911136098206043,0.9249358773231506,0.004922069609165192,-0.023732809349894524,0.7795599102973938
1659103350726526200,9.400526123046875,-0.3799043297767639,-0.002239533234387636,0.011915850453078747,0.9249463081359863,0.004912275355309248,-0.02374689280986786,0.7795044183731079
1659103350736197400,9.410197265625,-0.37988436222076416,-0.0022492881398648024,0.011908824555575848,0.9249545931816101,0.0048883710987865925,-0.023741411045193672,0.7794609069824219
1659103350745868500,9.41986865234375,-0.37989911437034607,-0.0022452191915363073,0.011906370520591736,0.9249485731124878,0.004894412588328123,-0.023733701556921005,0.7794928550720215
1659103350755539500,9.42953955078125,-0.3799188733100891,-0.0022420533932745457,0.011897510848939419,0.9249405860900879,0.004894041456282139,-0.02371480129659176,0.7795354723930359
1659103350765210600,9.439210693359374,-0.3799379765987396,-0.002236530650407076,0.01189495250582695,0.9249327778816223,0.0049028052017092705,-0.023705769330263138,0.7795767784118652
1659103350774881500,9.448881591796875,-0.3799293637275696,-0.002241883659735322,0.011889121495187283,0.9249363541603088,0.004888245370239019,-0.023699095472693443,0.7795579433441162
1659103350784552700,9.458552734375,-0.3799457550048828,-0.0022420224267989397,0.011875034309923649,0.9249297976493835,0.004877697676420212,-0.023673051968216896,0.7795930504798889
1659103350794223900,9.468223876953125,-0.37995168566703796,-0.0022407504729926586,0.011873168870806694,0.9249274134635925,0.004878784064203501,-0.023668602108955383,0.7796058058738708
1659103350803894800,9.477894775390626,-0.379894495010376,-0.002256249776110053,0.011883335188031197,0.9249507188796997,0.00485636992380023,-0.02369949221611023,0.7794820666313171
1659103350813566000,9.48756591796875,-0.37991461157798767,-0.002250960562378168,0.011879361234605312,0.9249425530433655,0.004863651469349861,-0.02368801459670067,0.779525637626648
1659103350823236900,9.49723681640625,-0.3799068331718445,-0.0022524690721184015,0.01188220176845789,0.9249457120895386,0.004862820263952017,-0.02369445562362671,0.7795088291168213
1659103350832908000,9.506907958984375,-0.3798913061618805,-0.0022564148530364037,0.011885594576597214,0.9249520301818848,0.0048577007837593555,-0.023703813552856445,0.7794752717018127
